0	2.82250e+01	7.53326e+00	6.08448e+01	3.10389e+01
1000	4.57141e+01	1.08278e+02	3.07940e+01	2.87432e+01
2000	4.86607e+01	3.16678e+01	2.36589e+01	8.48347e+01
3000	3.76736e+01	5.57544e+01	6.08813e+00	6.63707e+01
4000	2.98613e+01	1.95281e+01	1.57138e+02	3.38173e+01
5000	1.40962e+01	7.79274e+01	7.45351e+01	3.79149e+01
6000	4.72863e+01	6.70296e+00	7.82909e+01	3.14697e+01
7000	7.29047e+01	8.77363e+01	1.44024e+01	7.94083e+01
8000	3.18182e+01	6.96432e+01	3.39370e+01	2.37030e+01
9000	3.59371e+01	1.46253e+01	2.38788e+01	1.31745e+01
10000	2.27420e+01	1.22008e+01	4.41112e+01	4.74809e+00
11000	2.86243e+01	1.40067e+01	2.72436e+01	4.41447e+01
12000	7.48663e+01	7.62306e+00	5.23835e+01	1.57120e+01
13000	4.06305e+00	1.04929e+02	4.70173e+01	8.52151e+00
14000	3.17335e+00	9.70474e+00	1.40667e+01	1.60818e+01
15000	5.29496e+01	1.06632e+01	4.81037e+00	5.15355e+00
16000	2.94332e+00	1.38421e+01	1.40982e+01	4.09891e+01
17000	5.74831e+00	2.08137e+00	2.84351e+01	8.03141e+00
18000	2.28340e+01	3.69369e+01	7.90462e+00	7.22774e+00
19000	1.23158e+01	4.25022e+00	2.52010e+00	1.02092e+01
20000	1.66884e+00	4.44739e+00	8.90042e+00	1.42742e+01
21000	1.68762e+01	1.14030e+01	3.66619e+00	1.15375e+01
22000	2.40825e+01	4.04435e+00	6.88474e+00	1.50765e+01
23000	1.03480e+01	3.35203e+00	3.77018e+00	8.84296e+00
24000	2.19996e+01	2.55264e+00	3.57944e+00	8.85897e+00
25000	7.72911e+00	7.43899e+00	2.35889e+00	2.30715e+00
26000	6.93896e+00	6.01920e+00	8.60876e+00	1.28953e+01
27000	7.04846e+00	8.75750e-01	4.88014e+00	8.12614e+00
28000	3.01357e+00	1.44112e+00	1.82942e+00	5.64255e+00
29000	3.55295e+00	9.41756e-01	2.59955e+00	3.40028e+00
30000	5.17517e+00	1.02325e+01	3.19748e+00	6.18380e+00
31000	4.61291e+00	1.47511e+00	2.58541e+00	1.30893e+01
32000	3.78210e+00	2.02502e+00	4.17443e+00	3.42676e+00
33000	1.60094e+00	5.80296e+00	1.57600e+00	1.04732e+00
34000	1.80795e+00	4.02397e+00	3.30334e+00	1.52304e+00
35000	5.58281e+00	5.18860e+00	2.01998e+00	5.08841e+00
36000	1.58498e+00	8.27965e-01	2.40929e+00	2.81081e+00
37000	1.49682e+00	4.33481e+00	2.86871e+00	3.83159e+00
38000	6.07058e+00	4.59841e-01	1.99248e+00	4.10080e-01
39000	1.50519e+00	1.71021e+00	1.76117e+00	5.05791e+00
40000	1.50582e+00	7.15443e-01	2.02610e+00	2.46688e+00
41000	2.72098e+00	3.45863e+00	1.44435e+00	9.48865e-01
42000	2.69785e+00	6.97317e-01	1.80395e+00	1.04374e+00
43000	2.18279e+00	1.73664e+00	1.58285e+00	3.16645e+00
44000	1.37301e+00	6.02462e-01	1.69853e+00	8.00114e-01
45000	1.91160e+00	8.93389e-01	1.67122e+00	1.15748e+00
46000	1.49446e+00	5.61405e-01	1.68971e+00	2.64819e+00
47000	2.49506e+00	4.94586e-01	1.40649e+00	5.44858e-01
48000	1.53191e+00	4.48153e-01	1.52962e+00	1.18581e+00
49000	1.37452e+00	6.92914e-01	1.59609e+00	6.97163e-01
50000	1.46638e+00	9.75564e-01	1.65171e+00	7.33215e-01
51000	1.32837e+00	7.18872e-01	1.65366e+00	9.99555e-01
52000	1.51412e+00	1.49730e+00	1.57654e+00	1.00251e+00
53000	1.57738e+00	4.42519e-01	1.43461e+00	8.28845e-01
54000	1.52900e+00	1.12749e+00	1.42947e+00	5.73387e-01
55000	1.64457e+00	9.30248e-01	1.56263e+00	7.79955e-01
56000	1.48680e+00	6.99374e-01	1.43270e+00	4.36673e-01
57000	1.64292e+00	8.70022e-01	1.41199e+00	7.56391e-01
58000	1.46999e+00	6.40993e-01	1.51067e+00	6.43982e-01
59000	1.35619e+00	3.14209e-01	1.43968e+00	7.66230e-01
60000	1.42395e+00	2.22194e-01	1.49404e+00	3.13263e-01
61000	1.44069e+00	4.50370e-01	1.37661e+00	1.98213e-01
62000	1.33203e+00	3.29320e-01	1.40256e+00	6.25311e-01
63000	1.35656e+00	2.83831e-01	1.39533e+00	5.28539e-01
64000	1.32718e+00	1.97015e-01	1.36714e+00	2.24717e-01
65000	1.34763e+00	1.89716e-01	1.37169e+00	2.62233e-01
66000	1.36373e+00	6.00385e-01	1.33517e+00	1.77765e-01
67000	1.27319e+00	2.05466e-01	1.32903e+00	5.31618e-01
68000	1.29450e+00	5.10861e-01	1.34891e+00	1.94829e-01
69000	1.29843e+00	1.82778e-01	1.30262e+00	1.55704e-01
70000	1.24241e+00	4.59501e-01	1.42399e+00	2.02581e-01
71000	1.23961e+00	1.44763e-01	1.27911e+00	1.89444e-01
72000	1.22990e+00	1.31379e-01	1.24351e+00	1.50878e-01
73000	1.17637e+00	1.27361e-01	1.23535e+00	2.18231e-01
74000	1.15408e+00	2.34709e-01	1.15904e+00	9.36502e-02
75000	1.00433e+00	1.33667e-01	1.04017e+00	1.62498e-01
76000	1.04786e+00	1.20922e-01	1.06556e+00	1.76513e-01
77000	9.20943e-01	1.01946e-01	9.51114e-01	1.43712e-01
78000	8.78809e-01	1.06589e-01	9.37387e-01	1.34453e-01
79000	8.04369e-01	1.14420e-01	8.84854e-01	1.51185e-01
80000	7.18336e-01	9.14238e-02	7.35842e-01	7.25481e-02
81000	6.50100e-01	1.46091e-01	7.30468e-01	9.66655e-02
82000	7.15226e-01	8.22259e-02	6.81426e-01	9.57649e-02
83000	5.83676e-01	1.08695e-01	5.97781e-01	7.89195e-02
84000	5.74865e-01	7.56734e-02	6.22685e-01	7.50914e-02
85000	6.11498e-01	7.92933e-02	6.58931e-01	8.88436e-02
86000	5.65703e-01	8.02250e-02	6.12914e-01	5.70724e-02
87000	5.33818e-01	8.95922e-02	5.64378e-01	5.91067e-02
88000	4.71741e-01	7.55701e-02	5.09094e-01	5.89642e-02
89000	5.23794e-01	7.01155e-02	4.97619e-01	6.38268e-02
90000	4.49127e-01	6.87572e-02	4.88744e-01	7.00996e-02
91000	4.91757e-01	6.15609e-02	6.31410e-01	7.66704e-02
92000	4.22750e-01	7.83101e-02	5.94541e-01	5.24040e-02
93000	5.07788e-01	6.08795e-02	4.94869e-01	8.75110e-02
94000	4.29151e-01	6.83640e-02	5.61858e-01	6.04089e-02
95000	5.00932e-01	5.85915e-02	5.82602e-01	5.96076e-02
96000	3.87939e-01	6.56548e-02	4.86891e-01	5.88495e-02
97000	5.14820e-01	7.27196e-02	4.88877e-01	5.54833e-02
98000	4.06346e-01	7.76699e-02	4.51047e-01	5.25301e-02
99000	3.95845e-01	1.02221e-01	5.16195e-01	6.13613e-02
100000	3.94812e-01	5.83286e-02	5.15508e-01	5.87266e-02
101000	3.77111e-01	6.15855e-02	4.77124e-01	6.22333e-02
102000	4.14306e-01	5.91936e-02	4.98892e-01	5.05828e-02
103000	4.50428e-01	5.56585e-02	4.55675e-01	5.33256e-02
104000	3.72102e-01	4.89979e-02	4.46377e-01	5.52279e-02
105000	4.21597e-01	6.74379e-02	4.86027e-01	4.72898e-02
106000	3.68635e-01	5.59380e-02	4.53212e-01	3.68029e-02
107000	3.81949e-01	4.12985e-02	4.89851e-01	4.48640e-02
108000	4.35840e-01	4.92909e-02	4.84255e-01	3.22593e-02
109000	3.57474e-01	4.15041e-02	4.31347e-01	2.88397e-02
110000	3.59194e-01	6.13355e-02	4.19899e-01	4.08499e-02
111000	4.00673e-01	4.78802e-02	4.65843e-01	5.54187e-02
112000	3.59263e-01	4.69382e-02	4.89902e-01	4.54698e-02
113000	3.26636e-01	4.68370e-02	4.52490e-01	4.83270e-02
114000	3.34229e-01	4.61802e-02	4.30833e-01	3.40102e-02
115000	3.81919e-01	4.38329e-02	4.50430e-01	3.64208e-02
116000	3.61348e-01	4.44326e-02	4.43508e-01	4.71147e-02
117000	3.16360e-01	4.45089e-02	4.30596e-01	4.18234e-02
118000	3.40664e-01	4.84726e-02	4.76334e-01	3.48662e-02
119000	3.33829e-01	4.58937e-02	4.52705e-01	3.74398e-02
120000	3.09160e-01	5.00681e-02	4.53803e-01	3.87551e-02
121000	4.69411e-01	4.90861e-02	5.27333e-01	3.77511e-02
122000	3.74644e-01	5.78596e-02	4.36654e-01	4.34693e-02
123000	2.99315e-01	4.40566e-02	4.18439e-01	5.79150e-02
124000	3.27340e-01	3.79951e-02	4.92440e-01	3.81801e-02
125000	3.08690e-01	4.03402e-02	4.68954e-01	3.11509e-02
126000	3.43623e-01	4.22274e-02	4.25723e-01	3.16535e-02
127000	2.92684e-01	3.66324e-02	4.24213e-01	2.66679e-02
128000	3.04457e-01	3.58622e-02	4.19151e-01	3.92301e-02
129000	3.36017e-01	5.33028e-02	4.43396e-01	4.20599e-02
130000	3.16586e-01	3.13416e-02	4.06678e-01	3.87457e-02
131000	2.90316e-01	4.49985e-02	4.18995e-01	6.35719e-02
132000	3.15145e-01	5.04248e-02	4.35938e-01	3.22136e-02
133000	2.78401e-01	3.98185e-02	4.08222e-01	3.16556e-02
134000	2.89042e-01	3.72429e-02	4.33498e-01	3.08108e-02
135000	3.41975e-01	3.71641e-02	4.44528e-01	3.23248e-02
136000	2.88907e-01	3.86913e-02	4.28092e-01	2.84762e-02
137000	3.13346e-01	3.19869e-02	4.23495e-01	2.83202e-02
138000	2.91830e-01	3.22697e-02	4.13298e-01	3.18625e-02
139000	2.99929e-01	3.51315e-02	4.26923e-01	3.43538e-02
140000	2.81389e-01	4.18384e-02	4.16468e-01	2.54286e-02
141000	2.82697e-01	5.50424e-02	4.28656e-01	3.09198e-02
142000	2.86994e-01	4.18962e-02	4.14223e-01	4.44201e-02
143000	3.29044e-01	3.02700e-02	4.11348e-01	2.85832e-02
144000	3.07459e-01	5.24745e-02	4.41891e-01	5.06460e-02
145000	2.64401e-01	3.21270e-02	4.49775e-01	4.02218e-02
146000	2.98865e-01	3.19731e-02	4.22917e-01	3.69937e-02
147000	2.98179e-01	3.70213e-02	4.08828e-01	3.54986e-02
148000	2.70114e-01	3.92526e-02	4.09806e-01	3.41758e-02
149000	2.75427e-01	4.00144e-02	4.30083e-01	3.89835e-02
150000	2.75475e-01	4.46864e-02	4.27316e-01	4.71518e-02
151000	3.16746e-01	4.37523e-02	4.23801e-01	3.55778e-02
152000	3.07180e-01	3.29699e-02	4.18085e-01	4.18076e-02
153000	2.61283e-01	3.65213e-02	4.21398e-01	4.14258e-02
154000	2.92769e-01	4.31222e-02	4.19392e-01	3.19927e-02
155000	2.84665e-01	3.58323e-02	4.19943e-01	4.93832e-02
156000	3.00690e-01	2.88721e-02	4.21631e-01	2.86388e-02
157000	2.61959e-01	3.48543e-02	4.02290e-01	3.01257e-02
158000	2.66065e-01	3.24719e-02	4.12445e-01	3.13187e-02
159000	2.86071e-01	3.59232e-02	4.14869e-01	3.96326e-02
160000	2.73929e-01	2.83658e-02	4.07340e-01	2.59771e-02
161000	2.53597e-01	2.81097e-02	4.09313e-01	2.98180e-02
162000	3.13495e-01	3.35535e-02	4.48252e-01	3.00239e-02
163000	2.77815e-01	2.97260e-02	4.20546e-01	3.38534e-02
164000	3.18672e-01	2.98153e-02	4.36774e-01	3.12669e-02
165000	2.77128e-01	3.21840e-02	4.08911e-01	3.31163e-02
166000	2.69079e-01	3.25331e-02	4.14242e-01	3.65016e-02
167000	2.58703e-01	3.89088e-02	4.07413e-01	3.41725e-02
168000	2.57263e-01	3.33113e-02	4.15816e-01	2.75686e-02
169000	2.65648e-01	2.97775e-02	4.20902e-01	2.93789e-02
170000	2.97212e-01	2.93310e-02	4.16469e-01	2.79559e-02
171000	2.57205e-01	2.66176e-02	4.18268e-01	2.40029e-02
172000	2.61294e-01	3.02424e-02	4.07645e-01	3.04481e-02
173000	2.61679e-01	4.06151e-02	4.19994e-01	2.84267e-02
174000	2.53930e-01	2.95584e-02	4.11186e-01	3.91149e-02
175000	2.76094e-01	3.15138e-02	4.13840e-01	2.55190e-02
176000	2.64097e-01	3.02776e-02	4.24256e-01	3.20449e-02
177000	2.71303e-01	2.87349e-02	4.08088e-01	2.55630e-02
178000	2.55647e-01	2.82352e-02	4.27042e-01	2.79525e-02
179000	3.13493e-01	3.73808e-02	4.41310e-01	2.19861e-02
180000	2.63642e-01	2.92282e-02	4.14970e-01	2.72535e-02
181000	2.51635e-01	2.66104e-02	4.11597e-01	2.39489e-02
182000	2.59197e-01	2.87965e-02	4.04762e-01	2.95474e-02
183000	2.77393e-01	3.38199e-02	4.25857e-01	3.15832e-02
184000	2.61561e-01	2.86340e-02	4.15975e-01	3.24239e-02
185000	3.08710e-01	3.75438e-02	4.21561e-01	2.62330e-02
