0	1.13989e+02	1.57311e+02	3.12605e+02	2.45263e+02
1000	4.49276e+00	1.40972e+02	6.15923e+01	7.72382e+01
2000	6.88963e+01	7.09676e+01	7.08908e+00	6.41606e+01
3000	7.02360e+01	2.64762e+01	5.07710e+01	7.04464e+01
4000	3.37543e+01	2.36595e+02	4.07538e+01	8.68064e+01
5000	2.54034e+01	3.55902e+01	2.91658e+01	1.06367e+01
6000	5.43835e+01	3.44423e+01	6.19702e+01	3.18675e+01
7000	5.68437e+01	2.82816e+01	3.47692e+01	3.74947e+01
8000	3.88447e+01	8.19293e+01	1.56215e+01	3.45649e+01
9000	1.11784e+01	6.82483e+00	3.63485e+01	2.43381e+01
10000	1.43807e+01	5.51837e+01	3.47928e+01	8.27891e+01
11000	4.65797e+01	1.60016e+01	2.31805e+01	1.74589e+01
12000	7.40356e+01	4.59646e+01	1.35498e+01	3.29122e+01
13000	1.20799e+01	5.95644e+00	1.84222e+01	1.09502e+01
14000	6.44160e+00	3.57605e+01	1.86880e+01	9.47299e+00
15000	1.06608e+01	2.22255e+01	3.22635e+01	2.93927e+00
16000	4.38434e+01	1.64154e+01	7.80944e+00	8.11198e+00
17000	2.51078e+01	1.11285e+01	9.96806e+00	2.45565e+01
18000	3.72132e+01	2.71828e+01	1.50854e+01	1.24182e+01
19000	2.41774e+00	2.65726e+01	2.09433e+01	1.13877e+01
20000	4.87717e+00	4.79293e+00	7.05381e+00	1.26176e+01
21000	3.89856e+00	1.41726e+01	7.76126e+00	1.58943e+01
22000	7.06476e+00	2.44608e+01	2.17768e+01	6.67272e+00
23000	1.43170e+00	3.89428e+00	1.15083e+01	1.06361e+00
24000	8.52264e+00	7.07299e+00	2.97427e+00	2.12965e+01
25000	7.87068e+00	9.61811e+00	8.27149e+00	1.65068e+01
26000	1.11039e+01	6.25480e+00	7.33649e+00	2.50254e+00
27000	5.73742e+00	5.20390e+00	1.61458e+00	5.03994e+00
28000	4.20130e+00	1.53214e+00	2.40795e+00	1.05117e+01
29000	3.41793e+00	5.41822e+00	5.99227e+00	2.52892e+00
30000	1.63452e+00	1.53936e+00	3.04644e+00	3.43762e+00
31000	8.80950e+00	8.38366e-01	6.28550e+00	1.81525e+00
32000	7.62964e+00	5.23710e+00	3.89397e+00	6.86621e+00
33000	2.98634e+00	7.65059e-01	9.08303e+00	1.39879e+00
34000	7.42304e+00	3.82643e+00	2.51032e+00	1.11049e+01
35000	2.92104e+00	1.38715e+00	1.36349e+00	1.33220e+00
36000	1.68300e+00	6.27961e-01	2.54833e+00	9.53496e-01
37000	2.19383e+00	7.85958e-01	1.76211e+00	5.49689e+00
38000	2.37605e+00	2.22078e+00	1.82027e+00	1.41074e+00
39000	1.46913e+00	5.22456e+00	2.02455e+00	3.74678e+00
40000	1.71466e+00	8.25285e-01	1.54666e+00	3.00169e+00
41000	4.00954e+00	1.83022e+00	2.48493e+00	8.34974e-01
42000	3.13514e+00	3.46873e+00	2.82275e+00	2.58158e+00
43000	1.97354e+00	7.65333e-01	1.45857e+00	1.01467e+00
44000	2.58632e+00	1.24624e+00	4.30990e+00	3.59803e+00
45000	2.73256e+00	5.95245e-01	1.51320e+00	2.71193e+00
46000	1.57196e+00	3.86732e-01	1.37163e+00	7.51229e-01
47000	1.69134e+00	3.40161e-01	1.47498e+00	8.21214e-01
48000	1.99696e+00	6.76078e-01	1.30804e+00	1.40545e+00
49000	1.51276e+00	8.05729e-01	2.04197e+00	1.05229e+00
50000	1.33448e+00	6.92259e-01	1.38478e+00	2.63461e+00
51000	1.55052e+00	1.23961e+00	1.29064e+00	7.23069e-01
52000	1.44513e+00	3.32775e-01	3.06192e+00	4.48027e-01
53000	1.38075e+00	5.61717e-01	1.44428e+00	3.18491e-01
54000	1.44075e+00	4.23073e-01	2.07611e+00	8.86033e-01
55000	1.73984e+00	2.69232e-01	1.50463e+00	6.56940e-01
56000	1.42297e+00	3.23293e-01	1.33848e+00	7.24508e-01
57000	1.31359e+00	3.26893e-01	1.46464e+00	1.01610e+00
58000	1.57743e+00	2.53582e-01	1.41813e+00	3.23159e-01
59000	1.33958e+00	1.05350e+00	1.36043e+00	2.99033e-01
60000	1.41543e+00	2.36635e-01	1.32407e+00	1.64791e-01
61000	1.37977e+00	2.66672e-01	1.34374e+00	3.35050e-01
62000	1.44388e+00	2.13393e-01	1.35021e+00	1.24367e+00
63000	1.36861e+00	4.35127e-01	1.35781e+00	3.16971e-01
64000	1.34416e+00	2.35746e-01	1.29362e+00	2.91755e-01
65000	1.29810e+00	3.30985e-01	1.26209e+00	2.96299e-01
66000	1.30878e+00	3.69603e-01	1.30634e+00	2.20279e-01
67000	1.28322e+00	2.52837e-01	1.24860e+00	4.85668e-01
68000	1.30973e+00	3.72036e-01	1.26144e+00	1.96252e-01
69000	1.29241e+00	4.61953e-01	1.24563e+00	3.11007e-01
70000	1.26885e+00	3.81611e-01	1.25393e+00	2.01468e-01
71000	1.28396e+00	1.77024e-01	1.23582e+00	2.53289e-01
72000	1.23176e+00	1.60693e-01	1.23528e+00	1.42456e-01
73000	1.21622e+00	1.37856e-01	1.19865e+00	1.74660e-01
74000	1.21792e+00	1.32184e-01	1.20021e+00	1.45801e-01
75000	1.08997e+00	1.22938e-01	1.09840e+00	1.02934e-01
76000	1.00942e+00	2.17773e-01	1.04529e+00	1.21096e-01
77000	1.01511e+00	1.44621e-01	8.97088e-01	1.03147e-01
78000	9.09296e-01	7.67162e-02	9.37925e-01	1.23350e-01
79000	8.97533e-01	8.93632e-02	8.22020e-01	1.08758e-01
80000	8.33451e-01	7.04082e-02	8.56607e-01	1.42124e-01
81000	7.51055e-01	8.54424e-02	8.02506e-01	8.81968e-02
82000	6.98214e-01	1.75940e-01	6.94705e-01	7.11543e-02
83000	6.43453e-01	7.42923e-02	6.50018e-01	1.51286e-01
84000	7.74156e-01	1.56226e-01	6.02263e-01	1.15930e-01
85000	5.15986e-01	1.01482e-01	5.61831e-01	7.02113e-02
86000	5.26606e-01	7.25916e-02	5.17069e-01	6.89459e-02
87000	6.69885e-01	8.78054e-02	5.73210e-01	8.47985e-02
88000	5.77978e-01	7.58713e-02	4.89599e-01	7.52418e-02
89000	4.98822e-01	6.31648e-02	5.24909e-01	8.63596e-02
90000	4.61121e-01	8.78949e-02	4.31048e-01	1.05467e-01
91000	5.24817e-01	9.22524e-02	4.89028e-01	7.02101e-02
92000	5.44040e-01	5.98882e-02	5.13925e-01	7.29548e-02
93000	4.65331e-01	6.67704e-02	4.72492e-01	8.68642e-02
94000	5.33911e-01	6.57287e-02	4.95426e-01	8.91335e-02
95000	4.71216e-01	6.45270e-02	4.44148e-01	7.52934e-02
96000	4.15639e-01	6.23881e-02	4.47444e-01	7.25288e-02
97000	4.40467e-01	7.11117e-02	3.97131e-01	7.41207e-02
98000	4.17293e-01	7.32658e-02	4.11144e-01	8.23994e-02
99000	4.60157e-01	6.28442e-02	3.88956e-01	7.31648e-02
100000	4.17760e-01	6.01003e-02	4.06247e-01	6.41477e-02
101000	5.62655e-01	5.82620e-02	3.89064e-01	7.92902e-02
102000	3.86892e-01	7.36434e-02	3.51404e-01	6.16120e-02
103000	3.96965e-01	5.48956e-02	3.94429e-01	5.57237e-02
104000	4.56274e-01	6.96361e-02	3.55601e-01	5.70600e-02
105000	4.48806e-01	5.36393e-02	3.30874e-01	6.70144e-02
106000	3.92820e-01	5.37522e-02	3.41502e-01	4.81225e-02
107000	3.80132e-01	5.66185e-02	3.57662e-01	5.57663e-02
108000	3.73250e-01	9.13501e-02	3.66032e-01	5.65065e-02
109000	3.61394e-01	5.33617e-02	3.28065e-01	4.85829e-02
110000	3.99050e-01	4.78663e-02	3.48142e-01	5.37161e-02
111000	3.51137e-01	5.67784e-02	3.30502e-01	5.23349e-02
112000	3.83694e-01	4.30404e-02	3.59135e-01	4.81249e-02
113000	3.32980e-01	4.99765e-02	3.19636e-01	7.16757e-02
114000	4.02563e-01	4.35834e-02	3.49917e-01	4.68257e-02
115000	3.61207e-01	4.43375e-02	3.14021e-01	5.16998e-02
116000	3.46439e-01	4.00131e-02	3.22969e-01	4.65832e-02
117000	3.73889e-01	4.58549e-02	3.17021e-01	5.80432e-02
118000	3.86536e-01	4.26834e-02	3.29875e-01	4.66984e-02
119000	3.76775e-01	6.75343e-02	3.66993e-01	5.87988e-02
120000	3.71275e-01	4.67799e-02	3.27245e-01	4.27655e-02
121000	3.49299e-01	4.72072e-02	3.52299e-01	5.16867e-02
122000	3.40822e-01	5.03375e-02	3.34772e-01	3.71623e-02
123000	3.48274e-01	4.33805e-02	3.19784e-01	4.13318e-02
124000	3.23562e-01	3.75956e-02	3.20687e-01	3.86367e-02
125000	3.52163e-01	3.67956e-02	3.14886e-01	4.24291e-02
126000	3.58259e-01	3.89036e-02	3.16406e-01	3.42055e-02
127000	3.40524e-01	5.41372e-02	3.14918e-01	7.17382e-02
128000	3.10795e-01	4.47191e-02	3.11282e-01	6.14531e-02
129000	3.13078e-01	4.18479e-02	3.06290e-01	3.50397e-02
130000	3.26647e-01	3.24666e-02	3.43948e-01	4.43600e-02
131000	3.29042e-01	3.71907e-02	3.18459e-01	4.60268e-02
132000	3.11759e-01	3.49433e-02	3.08974e-01	4.81766e-02
133000	3.08736e-01	4.93291e-02	3.10154e-01	4.40459e-02
134000	3.05967e-01	3.47185e-02	2.94938e-01	4.83574e-02
135000	3.00423e-01	3.20415e-02	3.03484e-01	3.80370e-02
136000	3.19014e-01	3.84758e-02	3.04205e-01	3.72048e-02
137000	3.12102e-01	4.20513e-02	2.93846e-01	4.82262e-02
138000	2.96883e-01	4.39299e-02	3.02791e-01	4.95305e-02
139000	3.10119e-01	4.43670e-02	3.34176e-01	3.54927e-02
140000	5.37338e-01	3.35627e-02	5.53461e-01	3.76473e-02
141000	3.05415e-01	4.03372e-02	2.99175e-01	3.41772e-02
142000	3.06564e-01	3.49363e-02	3.06422e-01	4.02598e-02
143000	2.77847e-01	3.96692e-02	2.98116e-01	3.62547e-02
144000	2.99489e-01	3.39236e-02	2.96686e-01	3.53854e-02
145000	3.37685e-01	4.29998e-02	3.37944e-01	4.42994e-02
146000	3.00953e-01	3.93925e-02	2.87725e-01	4.70402e-02
147000	2.78007e-01	3.41764e-02	3.04090e-01	3.48795e-02
148000	3.14917e-01	3.30136e-02	3.04709e-01	3.25680e-02
149000	2.89620e-01	3.98928e-02	2.78033e-01	4.99204e-02
150000	2.91203e-01	3.18773e-02	2.95248e-01	3.65767e-02
151000	3.05215e-01	3.13827e-02	2.91149e-01	3.58833e-02
152000	2.94676e-01	2.68440e-02	3.05748e-01	4.16427e-02
153000	2.98078e-01	4.29498e-02	2.92497e-01	3.22728e-02
154000	3.09054e-01	3.62596e-02	2.99003e-01	3.60807e-02
155000	3.51756e-01	2.79052e-02	3.74537e-01	3.54919e-02
156000	2.81074e-01	3.37693e-02	2.82375e-01	3.86984e-02
157000	2.87296e-01	4.58940e-02	2.81816e-01	3.97919e-02
158000	2.87771e-01	4.48489e-02	2.75806e-01	3.24667e-02
159000	3.04813e-01	2.76554e-02	2.78889e-01	3.59057e-02
160000	3.18384e-01	3.22924e-02	3.12201e-01	3.19002e-02
161000	2.72461e-01	3.09029e-02	2.79052e-01	3.93222e-02
162000	2.94239e-01	3.90344e-02	2.92071e-01	4.44905e-02
163000	2.70227e-01	3.79947e-02	2.80529e-01	3.23200e-02
164000	3.10186e-01	3.85313e-02	3.11996e-01	4.02275e-02
165000	2.80357e-01	3.58466e-02	2.74079e-01	3.94410e-02
166000	2.78815e-01	4.05056e-02	2.80146e-01	3.88456e-02
167000	3.33455e-01	3.29502e-02	3.10755e-01	3.06214e-02
168000	2.67067e-01	3.52782e-02	2.71121e-01	3.88937e-02
169000	2.94234e-01	2.73373e-02	2.91531e-01	3.68318e-02
170000	2.83194e-01	2.81303e-02	2.76345e-01	3.43303e-02
171000	2.69940e-01	3.37736e-02	2.61818e-01	3.38778e-02
172000	2.96766e-01	3.66813e-02	2.80191e-01	3.42116e-02
173000	2.92704e-01	3.02332e-02	2.79881e-01	3.60598e-02
