0	2.98411e+01	4.15906e+01	2.67872e+01	2.32680e+01
1000	2.73310e+01	1.81929e+02	8.93887e+01	2.20141e+02
2000	8.80542e+01	2.25681e+01	3.00636e+01	7.13007e+01
3000	3.27114e+01	7.42807e+00	4.19395e+01	6.48699e+01
4000	4.41369e+01	9.78826e+01	7.69578e+01	1.17570e+01
5000	5.26354e+01	1.66824e+01	1.27223e+01	2.50246e+01
6000	1.55652e+01	3.58121e+01	6.68962e+01	8.15327e+01
7000	5.18665e+00	8.05631e+01	1.08367e+01	5.73704e+01
8000	6.94878e+00	1.47072e+01	1.30508e+01	1.17041e+01
9000	1.48626e+01	5.63001e+01	2.04979e+01	3.03723e+01
10000	2.48880e+01	2.92684e+01	8.40622e+00	2.42064e+01
11000	5.30725e+01	2.23080e+01	2.33984e+01	1.16935e+01
12000	1.53796e+01	1.98422e+01	2.03960e+01	2.54193e+01
13000	7.30632e+00	3.07445e+01	4.48890e+01	1.17832e+01
14000	1.89791e+01	2.27961e+01	1.77943e+01	1.82524e+01
15000	1.88771e+01	9.01562e+00	1.90844e+00	3.99425e+01
16000	1.76586e+00	7.89542e+00	2.51349e+00	3.94053e+01
17000	1.65033e+00	2.45851e+01	4.59509e+00	5.53520e+00
18000	3.49803e+00	1.55793e+01	1.08981e+01	3.90444e+00
19000	8.59170e+00	8.06920e+00	2.41901e+01	3.08792e+00
20000	1.04839e+01	4.50781e+00	1.52441e+01	6.58437e+00
21000	1.38971e+01	1.88680e+01	1.62056e+01	2.76593e+00
22000	5.13118e+00	2.04567e+01	4.99063e+00	6.18542e+00
23000	9.65662e+00	3.51127e+00	8.04871e+00	2.80125e+00
24000	1.19615e+01	7.73195e+00	1.63834e+00	1.13234e+01
25000	2.47919e+00	9.35225e-01	4.86380e+00	5.20799e+00
26000	1.95208e+01	2.95756e+00	1.10199e+01	2.42102e+01
27000	2.79860e+00	1.84625e+00	4.87237e+00	4.22175e+00
28000	2.14713e+00	3.06850e+00	3.34040e+00	6.83295e+00
29000	7.48776e+00	3.73464e+00	6.44560e+00	2.24621e+00
30000	2.09844e+00	3.68751e+00	3.51295e+00	5.30224e+00
31000	1.84277e+00	1.89886e+00	3.20150e+00	2.98614e+00
32000	1.61270e+00	3.56321e+00	2.71480e+00	1.66191e+00
33000	1.99579e+00	2.02591e+00	1.77767e+00	1.56693e+00
34000	5.99960e+00	1.36944e+00	3.21563e+00	2.23196e+00
35000	1.48454e+00	1.61946e+00	1.54227e+00	8.01517e-01
36000	3.19214e+00	1.12883e+00	2.07574e+00	5.66827e-01
37000	1.38406e+00	3.32593e+00	1.68231e+00	2.56447e+00
38000	1.41273e+00	6.29112e-01	2.90770e+00	1.45348e+00
39000	2.31952e+00	4.36191e+00	2.48253e+00	3.32056e+00
40000	1.54215e+00	6.23716e-01	1.70938e+00	6.34926e-01
41000	2.08546e+00	1.22513e+00	3.81569e+00	1.34801e+00
42000	2.03926e+00	1.44551e+00	2.69138e+00	7.59702e-01
43000	3.24678e+00	2.99475e+00	1.58677e+00	9.69076e-01
44000	2.07308e+00	2.00901e+00	3.58203e+00	6.24229e-01
45000	1.66880e+00	1.32707e+00	3.37727e+00	1.46119e+00
46000	1.29068e+00	1.40124e+00	1.52299e+00	5.65200e-01
47000	1.45435e+00	1.08362e+00	1.41575e+00	1.05327e+00
48000	1.60955e+00	6.68197e-01	1.51651e+00	1.31028e+00
49000	1.85209e+00	6.43931e-01	1.44344e+00	1.08684e+00
50000	1.45256e+00	8.69011e-01	1.52111e+00	1.08026e+00
51000	1.83274e+00	5.88361e-01	1.57555e+00	7.89486e-01
