0	7.64159e+01	3.29724e+01
100	4.93158e+01	1.90409e+01
200	1.02510e+02	1.08938e+02
300	4.61125e+01	1.21618e+02
400	4.85495e+01	8.56641e+01
500	1.04044e+02	1.25248e+01
600	2.95494e+01	4.69255e+01
700	5.60515e+01	3.50112e+01
800	6.72656e+01	2.49702e+01
900	9.09985e+00	1.56843e+01
1000	5.69884e+01	9.30723e+00
1100	5.73607e+01	5.99774e+01
